SNO,TYPE1,TYPE2,ZIPCODE,SIDO,SIGUNGU,DONG,BUNJITYPE,STARTBUNJI,ENDBUNJI,DRIVER
30415,지청,서울북부지청,1000,서울특별시,강북구,우이동,0,199,337,D-001
30417,지청,서울북부지청,1001,서울특별시,강북구,우이동,0,1,265,D-001
30419,지청,서울북부지청,1002,서울특별시,강북구,우이동,0,3,265,D-001
30421,지청,서울북부지청,1003,서울특별시,강북구,우이동,0,30,267,D-001
30423,지청,서울북부지청,1004,서울특별시,강북구,우이동,0,6,163,D-001
30424,지청,서울북부지청,1005,서울특별시,강북구,우이동,0,44,267,D-001
30425,지청,서울북부지청,1006,서울특별시,강북구,우이동,0,61,345,D-001
30426,지청,서울북부지청,1007,서울특별시,강북구,우이동,0,80,94,D-001
30428,지청,서울북부지청,1008,서울특별시,강북구,우이동,0,73,340,D-001
30430,지청,서울북부지청,1009,서울특별시,강북구,수유동,0,570,576,D-002
30433,지청,서울북부지청,1010,서울특별시,강북구,수유동,0,570,573,D-002
30435,지청,서울북부지청,1011,서울특별시,강북구,수유동,0,279,570,D-002
30436,지청,서울북부지청,1012,서울특별시,강북구,수유동,0,535,643,D-002
30438,지청,서울북부지청,1013,서울특별시,강북구,수유동,1,73,127,D-002
30439,지청,서울북부지청,1014,서울특별시,강북구,수유동,0,535,734,D-002
30440,지청,서울북부지청,1015,서울특별시,강북구,수유동,0,535,563,D-002
30441,지청,서울북부지청,1016,서울특별시,강북구,수유동,0,532,540,D-002
30442,지청,서울북부지청,1017,서울특별시,강북구,수유동,0,531,649,D-002
30444,지청,서울북부지청,1018,서울특별시,강북구,수유동,0,535,535,D-002
30446,지청,서울북부지청,1019,서울특별시,강북구,수유동,0,516,522,D-002
30448,지청,서울북부지청,1020,서울특별시,강북구,수유동,0,527,551,D-002
30449,지청,서울북부지청,1021,서울특별시,강북구,수유동,0,521,527,D-002
30451,지청,서울북부지청,1022,서울특별시,강북구,수유동,0,410,520,D-002
30452,지청,서울북부지청,1023,서울특별시,강북구,수유동,0,409,519,D-002
30453,지청,서울북부지청,1024,서울특별시,강북구,수유동,0,435,518,D-002
30454,지청,서울북부지청,1025,서울특별시,강북구,수유동,0,498,502,D-002
30455,지청,서울북부지청,1026,서울특별시,강북구,수유동,0,279,571,D-002
30456,지청,서울북부지청,1027,서울특별시,강북구,수유동,0,291,566,D-002
30457,지청,서울북부지청,1028,서울특별시,강북구,수유동,0,281,569,D-002
30458,지청,서울북부지청,1029,서울특별시,강북구,수유동,0,277,320,D-002
30459,지청,서울북부지청,1030,서울특별시,강북구,수유동,0,287,605,D-002
30460,지청,서울북부지청,1031,서울특별시,강북구,수유동,0,293,555,D-002
30461,지청,서울북부지청,1032,서울특별시,강북구,수유동,0,553,553,D-002
30462,지청,서울북부지청,1033,서울특별시,강북구,수유동,0,310,553,D-002
30463,지청,서울북부지청,1034,서울특별시,강북구,수유동,0,310,372,D-002
30464,지청,서울북부지청,1035,서울특별시,강북구,수유동,0,355,527,D-002
30465,지청,서울북부지청,1036,서울특별시,강북구,수유동,0,360,625,D-002
30466,지청,서울북부지청,1037,서울특별시,강북구,수유동,0,273,279,D-002
30467,지청,서울북부지청,1038,서울특별시,강북구,수유동,0,268,323,D-002
30468,지청,서울북부지청,1039,서울특별시,강북구,수유동,0,260,729,D-002
30469,지청,서울북부지청,1040,서울특별시,강북구,수유동,0,246,730,D-002
30470,지청,서울북부지청,1041,서울특별시,강북구,수유동,0,186,605,D-002
30471,지청,서울북부지청,1042,서울특별시,강북구,수유동,0,205,648,D-002
30472,지청,서울북부지청,1043,서울특별시,강북구,수유동,0,140,248,D-002
30473,지청,서울북부지청,1044,서울특별시,강북구,수유동,0,269,702,D-002
30475,지청,서울북부지청,1045,서울특별시,강북구,수유동,0,659,727,D-002
30476,지청,서울북부지청,1046,서울특별시,강북구,수유동,0,269,614,D-002
30477,지청,서울북부지청,1047,서울특별시,강북구,수유동,0,252,270,D-002
30478,지청,서울북부지청,1048,서울특별시,강북구,수유동,0,231,256,D-002
30479,지청,서울북부지청,1049,서울특별시,강북구,수유동,0,252,725,D-002
30480,지청,서울북부지청,1050,서울특별시,강북구,수유동,0,662,724,D-002
30481,지청,서울북부지청,1051,서울특별시,강북구,수유동,0,183,738,D-002
30482,지청,서울북부지청,1052,서울특별시,강북구,수유동,0,166,170,D-002
30483,지청,서울북부지청,1053,서울특별시,강북구,수유동,0,171,182,D-002
30484,지청,서울북부지청,1054,서울특별시,강북구,수유동,0,140,177,D-002
30485,지청,서울북부지청,1055,서울특별시,강북구,수유동,0,167,169,D-002
30486,지청,서울북부지청,1056,서울특별시,강북구,번동,0,386,470,D-003
30487,지청,서울북부지청,1057,서울특별시,강북구,번동,0,467,469,D-003
30488,지청,서울북부지청,1058,서울특별시,강북구,번동,0,461,462,D-003
30489,지청,서울북부지청,1059,서울특별시,강북구,번동,0,459,460,D-003
30490,지청,서울북부지청,1060,서울특별시,강북구,번동,0,458,472,D-003
30491,지청,서울북부지청,1061,서울특별시,강북구,번동,0,387,655,D-003
30492,지청,서울북부지청,1062,서울특별시,강북구,번동,0,386,449,D-003
30494,지청,서울북부지청,1063,서울특별시,강북구,번동,0,386,418,D-003
30495,지청,서울북부지청,1064,서울특별시,강북구,번동,0,415,417,D-003
30496,지청,서울북부지청,1065,서울특별시,강북구,번동,0,444,447,D-003
30497,지청,서울북부지청,1066,서울특별시,강북구,번동,0,412,414,D-003
30498,지청,서울북부지청,1067,서울특별시,강북구,번동,0,410,411,D-003
30499,지청,서울북부지청,1068,서울특별시,강북구,번동,0,411,411,D-003
30500,지청,서울북부지청,1069,서울특별시,강북구,번동,0,443,448,D-003
30501,지청,서울북부지청,1070,서울특별시,강북구,수유동,0,188,220,D-004
30502,지청,서울북부지청,1071,서울특별시,강북구,수유동,0,190,193,D-004
30503,지청,서울북부지청,1072,서울특별시,강북구,수유동,0,192,224,D-004
30504,지청,서울북부지청,1073,서울특별시,강북구,수유동,0,140,230,D-004
30505,지청,서울북부지청,1074,서울특별시,강북구,수유동,0,140,191,D-004
30506,지청,서울북부지청,1075,서울특별시,강북구,수유동,0,27,605,D-004
30507,지청,서울북부지청,1076,서울특별시,강북구,수유동,0,28,172,D-004
30508,지청,서울북부지청,1077,서울특별시,강북구,수유동,0,30,143,D-004
30509,지청,서울북부지청,1078,서울특별시,강북구,수유동,0,9,732,D-004
30510,지청,서울북부지청,1079,서울특별시,강북구,수유동,0,8,406,D-004
30511,지청,서울북부지청,1080,서울특별시,강북구,수유동,0,1,134,D-004
30512,지청,서울북부지청,1081,서울특별시,강북구,수유동,0,7,140,D-004
30513,지청,서울북부지청,1082,서울특별시,강북구,수유동,0,118,605,D-004
30514,지청,서울북부지청,1083,서울특별시,강북구,수유동,0,391,605,D-004
30515,지청,서울북부지청,1084,서울특별시,강북구,수유동,0,391,410,D-004
30516,지청,서울북부지청,1085,서울특별시,강북구,수유동,0,409,410,D-004
30517,지청,서울북부지청,1086,서울특별시,강북구,수유동,0,392,397,D-004
30518,지청,서울북부지청,1087,서울특별시,강북구,수유동,0,404,411,D-004
30519,지청,서울북부지청,1088,서울특별시,강북구,수유동,0,409,412,D-004
30520,지청,서울북부지청,1089,서울특별시,강북구,수유동,0,412,430,D-004
30521,지청,서울북부지청,1090,서울특별시,강북구,수유동,0,400,413,D-005
30522,지청,서울북부지청,1091,서울특별시,강북구,수유동,0,442,449,D-005
30523,지청,서울북부지청,1092,서울특별시,강북구,수유동,0,420,445,D-005
30524,지청,서울북부지청,1093,서울특별시,강북구,수유동,0,442,455,D-005
30525,지청,서울북부지청,1094,서울특별시,강북구,수유동,0,442,451,D-005
30526,지청,서울북부지청,1095,서울특별시,강북구,수유동,0,460,492,D-005
30527,지청,서울북부지청,1096,서울특별시,강북구,수유동,0,486,731,D-005
30529,지청,서울북부지청,1097,서울특별시,강북구,수유동,0,461,472,D-005
30530,지청,서울북부지청,1098,서울특별시,강북구,수유동,0,461,472,D-005
30531,지청,서울북부지청,1099,서울특별시,강북구,수유동,0,472,605,D-005
30532,지청,서울북부지청,1100,서울특별시,강북구,수유동,0,468,472,D-005
30533,지청,서울북부지청,1101,서울특별시,강북구,수유동,0,475,486,D-005
30534,지청,서울북부지청,1102,서울특별시,강북구,수유동,0,475,605,D-005
30535,지청,서울북부지청,1103,서울특별시,강북구,수유동,0,70,736,D-005
30536,지청,서울북부지청,1104,서울특별시,강북구,미아동,0,791,830,D-006
30537,지청,서울북부지청,1105,서울특별시,강북구,수유동,0,468,486,D-005
30539,지청,서울북부지청,1106,서울특별시,강북구,수유동,0,484,633,D-005
30541,지청,서울북부지청,1107,서울특별시,강북구,미아동,0,791,1365,D-006
30542,지청,서울북부지청,1108,서울특별시,강북구,미아동,0,791,833,D-006
30543,지청,서울북부지청,1109,서울특별시,강북구,미아동,0,791,791,D-006
30544,지청,서울북부지청,1110,서울특별시,강북구,미아동,0,777,1359,D-006
30545,지청,서울북부지청,1111,서울특별시,강북구,수유동,0,117,472,D-005
30546,지청,서울북부지청,1112,서울특별시,강북구,수유동,0,48,57,D-005
30547,지청,서울북부지청,1113,서울특별시,강북구,수유동,0,48,104,D-005
30548,지청,서울북부지청,1114,서울특별시,강북구,수유동,0,45,733,D-005
30549,지청,서울북부지청,1115,서울특별시,강북구,수유동,0,49,56,D-005
30550,지청,서울북부지청,1116,서울특별시,강북구,수유동,0,55,58,D-005
30551,지청,서울북부지청,1117,서울특별시,강북구,수유동,0,45,55,D-005
30552,지청,서울북부지청,1118,서울특별시,강북구,미아동,0,202,217,D-006
30553,지청,서울북부지청,1119,서울특별시,강북구,미아동,0,218,236,D-006
30554,지청,서울북부지청,1120,서울특별시,강북구,미아동,0,237,796,D-006
30555,지청,서울북부지청,1121,서울특별시,강북구,미아동,0,233,795,D-006
30556,지청,서울북부지청,1122,서울특별시,강북구,미아동,0,777,797,D-006
30557,지청,서울북부지청,1123,서울특별시,강북구,미아동,0,233,791,D-006
30558,지청,서울북부지청,1124,서울특별시,강북구,미아동,0,228,783,D-006
30559,지청,서울북부지청,1125,서울특별시,강북구,미아동,0,206,223,D-006
30560,지청,서울북부지청,1126,서울특별시,강북구,미아동,0,194,226,D-006
30561,지청,서울북부지청,1127,서울특별시,강북구,미아동,0,226,797,D-006
30562,지청,서울북부지청,1128,서울특별시,강북구,미아동,0,160,194,D-006
30563,지청,서울북부지청,1129,서울특별시,강북구,미아동,0,157,162,D-006
30564,지청,서울북부지청,1130,서울특별시,강북구,번동,0,441,762,D-007
30565,지청,서울북부지청,1131,서울특별시,강북구,미아동,0,152,1363,D-006
30566,지청,서울북부지청,1132,서울특별시,강북구,미아동,0,164,192,D-006
30567,지청,서울북부지청,1133,서울특별시,강북구,미아동,0,147,198,D-006
30569,지청,서울북부지청,1134,서울특별시,강북구,번동,0,435,437,D-007
30570,지청,서울북부지청,1135,서울특별시,강북구,번동,0,229,434,D-007
30571,지청,서울북부지청,1136,서울특별시,강북구,번동,0,398,761,D-007
30572,지청,서울북부지청,1137,서울특별시,강북구,번동,0,230,432,D-007
30573,지청,서울북부지청,1138,서울특별시,강북구,번동,0,229,229,D-007
30574,지청,서울북부지청,1139,서울특별시,강북구,번동,0,440,527,D-007
30576,지청,서울북부지청,1141,서울특별시,강북구,미아동,0,198,1358,D-008
30577,지청,서울북부지청,1142,서울특별시,강북구,미아동,0,258,258,D-008
30579,지청,서울북부지청,1143,서울특별시,강북구,번동,0,306,619,D-007
30580,지청,서울북부지청,1144,서울특별시,강북구,번동,0,330,760,D-007
30581,지청,서울북부지청,1145,서울특별시,강북구,번동,0,232,234,D-007
30582,지청,서울북부지청,1146,서울특별시,강북구,번동,0,148,148,D-007
30583,지청,서울북부지청,1147,서울특별시,강북구,번동,0,148,148,D-007
30585,지청,서울북부지청,1148,서울특별시,강북구,번동,0,148,148,D-007
30586,지청,서울북부지청,1149,서울특별시,강북구,번동,0,148,148,D-007
30587,지청,서울북부지청,1150,서울특별시,강북구,번동,0,148,148,D-007
30588,지청,서울북부지청,1151,서울특별시,강북구,번동,0,122,148,D-007
30590,지청,서울북부지청,1152,서울특별시,강북구,미아동,0,258,258,D-008
30591,지청,서울북부지청,1153,서울특별시,강북구,미아동,0,258,258,D-008
30593,지청,서울북부지청,1154,서울특별시,강북구,미아동,0,3,258,D-008
30595,지청,서울북부지청,1155,서울특별시,강북구,미아동,0,1369,1369,D-008
30597,지청,서울북부지청,1156,서울특별시,강북구,미아동,0,3,103,D-008
30598,지청,서울북부지청,1157,서울특별시,강북구,미아동,0,121,1370,D-008
30599,지청,서울북부지청,1158,서울특별시,강북구,미아동,0,126,1362,D-008
30600,지청,서울북부지청,1159,서울특별시,강북구,미아동,0,128,258,D-008
30601,지청,서울북부지청,1160,서울특별시,강북구,미아동,0,128,131,D-008
30602,지청,서울북부지청,1161,서울특별시,강북구,미아동,0,131,231,D-008
30603,지청,서울북부지청,1162,서울특별시,강북구,미아동,0,133,258,D-008
